country,region,shipment_mode,product_group,vendor,scheduled_date,delivered_date,delay_days,status,quantity,line_item_value,weight_kg,freight_cost_usd
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-01-07,2013-12-14,-24,On Time,1200,0.0,80,1532.73
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-01-31,2014-01-20,-11,On Time,5531,61670.65,See DN-3454 (ID#:83194),
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-01-31,2014-01-13,-18,On Time,88500,344265.0,See DN-3457 (ID#:82626),
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-01-17,2014-01-17,0,On Time,9744,45796.8,989,12924.8
Burundi,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2013-11-15,2013-11-22,7,Delayed,687,1552.62,See DN-3381 (ID#:84319),
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-01-31,2014-02-10,10,Delayed,34552,232534.96,See DN-3483 (ID#:82633),
South Sudan,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-01-22,2014-02-11,20,Delayed,66,613.8,See DN-3493 (ID#:84322),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2014-01-17,2014-01-10,-7,On Time,249986,2787343.9,See DN-3494 (ID#:84883),
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-02-15,2014-02-18,3,Delayed,50510,549043.7,6766,18278.07
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-03-10,2014-02-20,-18,On Time,103129,1121012.23,See DN-3526 (ID#:82649),
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-02-28,2014-02-21,-7,On Time,23819,53830.94,1447,8854.24
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-04-15,2014-03-28,-18,On Time,1638,7698.6,See DN-3558 (ID#:83766),
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-03-31,2014-03-26,-5,On Time,72300,240759.0,4392,18607.76
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-03-31,2014-03-24,-7,On Time,290000,1087500.0,16192,18090.64
Ghana,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-03-20,2014-03-14,-6,On Time,24996,83236.68,See DN-3576 (ID#:83216),
Ghana,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-03-20,2014-03-14,-6,On Time,47158,512607.46,See DN-3576 (ID#:83216),
Rwanda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-03-28,2014-04-02,5,Delayed,36406,171108.2,See DN-3579 (ID#:83217),
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-04-15,2014-04-14,-1,On Time,95,784.7,See DN-3580 (ID#:83772),
Ghana,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-04-07,2014-04-07,0,On Time,34224,160852.8,See DN-3590 (ID#:84350),
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-04-10,2014-04-10,0,On Time,6377,29971.9,833,4730.18
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-03-31,2014-04-14,14,Delayed,1481,3184.15,141,1400.0
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-08-31,2014-06-03,-89,On Time,3456,16243.2,358,3590.0
Zambia,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-05-06,2014-06-04,29,Delayed,3599,73707.52,See DN-3625 (ID#:83233),
Guyana,Latin America & Caribbean,Air,ARV,SCMS from RDC,2014-06-30,2014-04-14,-77,On Time,144,205.92,See DN-3626 (ID#:83781),
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-06-30,2014-08-15,46,Delayed,76134,905233.26,9400,43758.8
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-05-30,2014-04-23,-37,On Time,964,19318.56,6705,27664.61
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-04-30,2014-04-25,-5,On Time,10620,119262.6,See DN-3632 (ID#:82665),
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-04-30,2014-04-22,-8,On Time,30000,323400.0,See DN-3633 (ID#:82666),
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-09-15,2014-09-25,10,Delayed,1542,8851.08,9400,2317.16
Zambia,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-05-06,2014-05-19,13,Delayed,123856,574691.84,See DN-3648 (ID#:84360),
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-06-16,2014-05-23,-24,On Time,100000,811000.0,48109,30202.86
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-06-16,2014-05-23,-24,On Time,100000,811000.0,See DN-3652 (ID#:85463),
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-04-30,2014-05-12,12,Delayed,24765,200844.15,2666,11186.09
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-04-30,2014-04-22,-8,On Time,11000,61930.0,See DN-3656 (ID#:84922),
Zambia,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-04-08,2014-04-18,10,Delayed,2000,2600.0,See DN-3657 (ID#:82670),
Uganda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-05-20,2014-05-08,-12,On Time,114630,771459.9,10166,4909.97
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-06-30,2014-06-24,-6,On Time,50000,594500.0,5446,27804.65
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-05-30,2014-05-12,-18,On Time,1821,3168.54,See DN-3685 (ID#:83245),
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-06-01,2014-06-05,4,Delayed,151208,1590708.16,20501,13765.17
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-07-31,2014-09-05,36,Delayed,12800,241920.0,2844,4853.84
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-06-30,2014-06-04,-26,On Time,25000,83250.0,See DN-3706 (ID#:82676),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2014-06-30,2014-05-09,-52,On Time,85800,321750.0,5605,45180.63
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-06-16,2014-06-16,0,On Time,24765,200844.15,2751,11438.93
Uganda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-06-30,2014-06-30,0,On Time,212934,1758834.84,27953,19248.7
Guyana,Latin America & Caribbean,Air,ARV,SCMS from RDC,2014-06-30,2014-06-03,-27,On Time,574,998.76,See DN-3737 (ID#:84934),
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-08-31,2014-07-18,-44,On Time,165917,1788585.26,45740,31113.19
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-07-30,2014-07-11,-19,On Time,51747,116948.22,See DN-3780 (ID#:84944),
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-09-30,2014-09-08,-22,On Time,3393,7125.3,1273,4783.36
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-09-30,2014-09-08,-22,On Time,7000,14700.0,2625,9868.54
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-02-01,2015-01-13,-19,On Time,26512,172858.24,2381,5073.25
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-12-31,2014-10-30,-62,On Time,1040,3338.4,See DN-3875 (ID#:83255),
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-12-31,2014-10-30,-62,On Time,18886,203591.08,See DN-3875 (ID#:83255),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2014-06-30,2014-06-20,-10,On Time,19573,264626.96,1947,28812.57
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2014-06-30,2014-06-20,-10,On Time,34000,221680.0,See DN-3792 (ID#:83259),
Burundi,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-08-30,2014-09-05,6,Delayed,200,4008.0,53,1621.53
Rwanda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-09-30,2014-07-16,-76,On Time,1419,6385.5,71,961.06
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-11-28,2014-07-09,-142,On Time,2863,11709.67,See DN-3803 (ID#:83260),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2014-10-31,2014-06-20,-133,On Time,7354,34122.56,See DN-3807 (ID#:82698),
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-08-29,2014-09-23,25,Delayed,17000,63410.0,931,6002.0
Guyana,Latin America & Caribbean,Air,ARV,SCMS from RDC,2014-07-21,2014-08-25,35,Delayed,2158,12386.92,196,3009.33
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-12-31,2014-08-15,-138,On Time,5768,24917.76,592,598.91
Zambia,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-07-31,2014-07-23,-8,On Time,352500,3799950.0,82137,67855.39
Zambia,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-07-31,2014-07-23,-8,On Time,106280,1145698.4,See DN-3819 (ID#:85506),
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-09-30,2014-06-29,-93,On Time,75701,350495.63,See DN-3825 (ID#:82702),
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-08-29,2014-08-25,-4,On Time,150000,1216500.0,See DN-3827 (ID#:82705),
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-08-29,2014-10-30,62,Delayed,9784,63791.68,884,684.86
"Congo, DRC",Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-08-13,2014-09-24,42,Delayed,900,1791.0,See DN-3843 (ID#:82707),
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-08-29,2014-10-27,59,Delayed,15000,97800.0,15659,10925.34
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-08-29,2014-10-27,59,Delayed,33922,275107.42,16611,11223.8
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-08-29,2014-09-29,31,Delayed,57859,215814.07,3090,17858.3
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-09-30,2014-10-27,27,Delayed,90000,729900.0,See DN-3872 (ID#:82726),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2014-09-30,2014-09-03,-27,On Time,15485,104214.05,See DN-3918 (ID#:83274),
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-11-03,2014-10-28,-6,On Time,2469,27726.87,230,1163.2
"Congo, DRC",Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-10-30,2014-10-27,-3,On Time,710,6624.3,See DN-3927 (ID#:83845),
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-11-03,2014-10-17,-17,On Time,17851,212248.39,2117,1663.18
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-09-30,2014-10-01,1,Delayed,3273,44250.96,389,2786.61
Namibia,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2014-10-08,2014-10-21,13,Delayed,54147,643807.83,6425,35476.0
Tanzania,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-11-28,2014-11-19,-9,On Time,34374,73904.1,2346,1462.81
Zambia,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-01-30,2015-02-19,20,Delayed,41768,92307.28,2599,3427.33
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-01-31,2014-10-30,-93,On Time,6,0.0,See DN-3974 (ID#:82745),
Uganda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2014-10-31,2014-11-25,25,Delayed,5403,73048.56,490,2016.1
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-01-30,2015-02-11,12,Delayed,50700,391404.0,See DN-4024 (ID#:82756),
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-01-30,2015-02-11,12,Delayed,2000,26980.0,See DN-4039 (ID#:83869),
Zambia,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-01-30,2015-02-19,20,Delayed,1846,12183.6,See DN-4082 (ID#:85008),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-01-30,2015-01-14,-16,On Time,24000,185280.0,See DN-4098 (ID#:84443),
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-02-16,2015-02-04,-12,On Time,19913,268626.37,1828,1955.17
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-02-16,2015-02-04,-12,On Time,3969,17542.98,561,251.42
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-03-06,2015-02-06,-28,On Time,150468,1468567.68,See DN-4112 (ID#:84448),
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-03-06,2015-02-06,-28,On Time,74346,725616.96,See DN-4112 (ID#:84448),
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-02-16,2015-02-04,-12,On Time,203160,761850.0,11353,12654.78
Zambia,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-02-27,2015-02-19,-8,On Time,38151,83169.18,See DN-4117 (ID#:84449),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-03-02,2015-02-05,-25,On Time,213502,1648235.44,31271,62693.85
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-03-02,2015-02-05,-25,On Time,14648,80564.0,1023,2244.2
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-03-31,2015-04-10,10,Delayed,1400,3052.0,4355,3644.18
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-03-31,2015-03-17,-14,On Time,336000,3225600.0,37955,42077.59
Burundi,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2015-02-27,2015-02-28,1,Delayed,325,646.75,See DN-4144 (ID#:82781),
Rwanda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-03-31,2015-03-24,-7,On Time,13653,62667.27,See DN-4149 (ID#:82782),
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-03-31,2015-03-26,-5,On Time,1764,6262.2,110,707.7
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-02-28,2015-03-10,10,Delayed,128500,1233600.0,See DN-4172 (ID#:82785),
Burundi,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2015-05-29,2015-03-25,-65,On Time,240,1101.6,See DN-4178 (ID#:84460),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-04-15,2015-03-18,-28,On Time,41943,781817.52,10322,14266.13
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-04-30,2015-03-20,-41,On Time,156995,1212001.4,32219,50569.84
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-04-30,2015-03-20,-41,On Time,91500,706380.0,See DN-4188 (ID#:85574),
Swaziland,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-04-06,2015-03-26,-11,On Time,65000,649350.0,7403,4971.05
"Congo, DRC",Sub-Saharan Africa,Air,ARV,SCMS from RDC,2015-07-01,2015-07-13,12,Delayed,300,2790.0,266,4147.79
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-05-15,2015-05-15,0,On Time,30120,569268.0,6697,3995.94
Rwanda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-04-06,2015-04-20,14,Delayed,2966,20257.78,1067,6310.4
Burundi,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2015-06-30,2015-04-22,-69,On Time,164,314.88,See DN-4210 (ID#:83906),
Burundi,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2015-06-30,2015-04-22,-69,On Time,240,1101.6,See DN-4210 (ID#:83906),
Uganda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-04-30,2015-04-22,-8,On Time,101900,978240.0,Weight Captured Separately,
Uganda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-06-15,2015-05-14,-32,On Time,79258,172782.44,See DN-4218 (ID#:83326),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-06-30,2015-04-15,-76,On Time,68072,653491.2,8799,15880.0
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-05-29,2015-06-15,17,Delayed,960,3408.0,76,137.4
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-04-30,2015-04-30,0,On Time,149944,539798.4,See DN-4243 (ID#:83907),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-06-30,2015-04-15,-76,On Time,50000,386000.0,6201,12082.0
Mozambique,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-06-30,2015-06-09,-21,On Time,600,2130.0,See DN-4247 (ID#:84466),
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-06-19,2015-06-08,-11,On Time,45204,141036.48,See DN-4255 (ID#:83911),
Côte d'Ivoire,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-06-19,2015-06-08,-11,On Time,148037,1142845.64,See DN-4255 (ID#:83911),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-06-30,2015-04-28,-63,On Time,234519,1810486.68,51833,107573.94
Rwanda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2015-06-30,2015-06-17,-13,On Time,294399,2826230.4,33500,
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2015-06-30,2015-06-02,-28,On Time,88995,687041.4,See DN-4290 (ID#:83340),
South Sudan,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2015-06-25,2015-06-19,-6,On Time,4471,16095.6,See DN-4296 (ID#:83342),
Rwanda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2015-08-18,2015-08-06,-12,On Time,8998,72973.78,See DN-4327 (ID#:83349),
Rwanda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2015-09-30,2015-08-03,-58,On Time,28622,145685.98,Weight Captured Separately,
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2009-07-30,2009-08-04,5,Delayed,253,733.7,See DN-1311 (ID#:82837),
Mozambique,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-11-30,2009-10-30,-31,On Time,168,13540.8,85,1139.5
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-10-08,2009-10-08,0,On Time,280,2800.0,See DN-1417 (ID#:82271),
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-10-08,2009-10-08,0,On Time,200,1370.0,18,1140.08
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2009-10-15,2009-10-20,5,Delayed,600,7050.0,See DN-1456 (ID#:83952),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2009-11-18,2009-10-09,-40,On Time,2305,5624.2,126,1350.33
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-10-30,2009-10-20,-10,On Time,819,1556.1,284,1668.76
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-12-03,2009-11-30,-3,On Time,16577,145214.52,See DN-1522 (ID#:82845),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2009-11-30,2009-11-30,0,On Time,100,140.0,See DN-1530 (ID#:83964),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2009-11-30,2009-11-30,0,On Time,735,8908.2,See DN-1530 (ID#:83964),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2009-12-02,2009-11-30,-2,On Time,588,2940.0,See DN-1531 (ID#:83965),
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-12-01,2009-12-02,1,Delayed,8430,63477.9,546,1211.48
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-11-30,2009-12-02,2,Delayed,3360,29433.6,See DN-1548 (ID#:85076),
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-11-30,2009-12-02,2,Delayed,2000,5800.0,See DN-1548 (ID#:85076),
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2009-12-18,2009-12-07,-11,On Time,4000,23120.0,See DN-1554 (ID#:84514),
Zambia,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2010-01-15,2009-11-26,-50,On Time,6714,38806.92,574,5837.94
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-12-14,2009-12-11,-3,On Time,9024,60099.84,976,12369.8
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-01-15,2010-01-22,7,Delayed,5500,61710.0,708,2524.0
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2009-12-17,2009-12-14,-3,On Time,9024,60099.84,680,2698.22
Mozambique,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-01-19,2010-01-26,7,Delayed,6552,50515.92,See DN-1580 (ID#:82281),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2009-12-22,2009-12-16,-6,On Time,4077,7746.3,1404,8329.13
Haiti,Latin America & Caribbean,Air Charter,ARV,SCMS from RDC,2009-12-25,2009-12-17,-8,On Time,250,350.0,See DN-1590 (ID#:83388),
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-02-25,2010-01-15,-41,On Time,6985,17043.4,336,2528.69
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-02-03,2010-02-03,0,On Time,31000,351850.0,3941,42656.07
Mozambique,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-04-14,2010-04-14,0,On Time,69685,781865.7,See DN-1628 (ID#:82291),
Uganda,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2010-03-19,2010-01-29,-49,On Time,5184,15033.6,507,1576.8
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-04-06,2010-02-15,-50,On Time,1276,29348.0,117,1083.3
Zambia,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2010-03-15,2010-03-05,-10,On Time,49760,321947.2,See DN-1643 (ID#:82293),
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-03-18,2010-03-17,-1,On Time,3000,26280.0,See DN-1654 (ID#:82295),
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-04-06,2010-03-01,-36,On Time,7107,14924.7,2633,3688.33
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2010-03-31,2010-03-12,-19,On Time,4000,20520.0,See DN-1657 (ID#:83980),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2010-04-07,2010-03-03,-35,On Time,1680,12650.4,See DN-1668 (ID#:83403),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2010-03-02,2010-03-03,1,Delayed,450,22500.0,101,6036.98
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-03-09,2010-03-10,1,Delayed,4340,8246.0,See DN-1671 (ID#:82863),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2010-03-15,2010-03-15,0,On Time,68,152.32,See DN-1673 (ID#:83983),
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-04-19,2010-03-31,-19,On Time,5000,58750.0,404,
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-04-19,2010-03-31,-19,On Time,820,2238.6,79,
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-04-19,2010-03-31,-19,On Time,4882,25044.66,420,
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-04-19,2010-03-31,-19,On Time,751,3852.63,65,
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-04-19,2010-03-31,-19,On Time,24615,276180.3,2888,
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-04-19,2010-03-31,-19,On Time,140000,1570800.0,16424,
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-04-19,2010-03-31,-19,On Time,31000,364250.0,2501,
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-04-19,2010-03-31,-19,On Time,19701,53783.73,1150,
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-06-04,2010-04-15,-50,On Time,1300,15275.0,105,2393.54
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-05-31,2010-05-18,-13,On Time,7500,35625.0,662,9736.1
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-05-31,2010-05-18,-13,On Time,20579,180272.04,1773,9736.1
Zimbabwe,Sub-Saharan Africa,Truck,ARV,SCMS from RDC,2010-05-31,2010-05-31,0,On Time,5900,28025.0,See DN-1829 (ID#:82320),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2010-05-19,2010-05-19,0,On Time,6576,31236.0,See DN-1833 (ID#:84565),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2010-06-02,2010-06-09,7,Delayed,256,3481.6,See DN-1842 (ID#:84007),
Haiti,Latin America & Caribbean,Air,ARV,SCMS from RDC,2010-06-02,2010-06-09,7,Delayed,168,1631.28,See DN-1842 (ID#:84007),
Uganda,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-06-30,2010-06-22,-8,On Time,6000,70500.0,493,7879.03
Nigeria,Sub-Saharan Africa,Air Charter,ARV,SCMS from RDC,2010-06-30,2010-06-28,-2,On Time,34826,390747.72,4099,
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-07-09,2010-07-05,-4,On Time,448,6092.8,See DN-1878 (ID#:84572),
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-07-09,2010-07-05,-4,On Time,2788,43214.0,588,5121.68
Tanzania,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-07-21,2010-07-08,-13,On Time,20124,54938.52,2262,10536.12
Nigeria,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-07-15,2010-06-28,-17,On Time,1000,2730.0,69,
Nigeria,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-07-15,2010-06-28,-17,On Time,44295,203757.0,3045,
Nigeria,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-07-21,2010-06-28,-23,On Time,75159,751590.0,6773,
Nigeria,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-07-15,2010-06-28,-17,On Time,2250,3285.0,763,
Nigeria,Sub-Saharan Africa,Air,ARV,SCMS from RDC,2010-07-15,2010-06-28,-17,On Time,6000,14640.0,285,
